t,visible_targets,track_count,master_track_id,truth_az,truth_el,gimbal_ui_az,gimbal_el,err_az,err_el,err_total
1.1,1,1,1,356.385,28.655,356.2,16.0,0.18500000000000227,12.655000000000001,12.656352160081514
1.1500000000000001,1,1,1,356.4025,28.657500000000002,356.4,16.8,0.0024999999999977263,11.857500000000002,11.857500263546278
1.2000000000000002,1,1,1,356.42,28.66,356.4,17.6,0.020000000000038654,11.059999999999999,11.060018083167856
1.25,1,1,1,356.4375,28.6625,356.4,18.400000000000002,0.03750000000002274,10.2625,10.262568513778604
1.3,1,1,1,356.455,28.665000000000003,356.4,19.200000000000003,0.05500000000000682,9.465,9.465159797911497
1.35,1,1,1,356.4725,28.6675,356.4,20.0,0.07250000000004775,8.6675,8.667803210733387
1.4000000000000001,1,1,1,356.49,28.67,356.4,20.8,0.09000000000003183,7.870000000000001,7.870514595628422
1.4500000000000002,1,1,1,356.5075,28.672500000000003,356.4,21.6,0.10750000000001592,7.072500000000002,7.073316937618449
1.5,1,1,1,356.525,28.675,356.4,22.400000000000002,0.125,6.274999999999999,6.276244896432897
1.55,1,1,1,356.5425,28.677500000000002,356.4,23.200000000000003,0.14250000000004093,5.477499999999999,5.479353292132203
1.6,1,1,1,356.56,28.68,356.4,24.0,0.160000000000025,4.68,4.682734244007448
1.6500000000000001,1,1,1,356.5775,28.6825,356.4,24.8,0.1775000000000091,3.8825000000000003,3.8865553514648425
1.7000000000000002,1,1,1,356.595,28.685000000000002,356.4,25.6,0.19500000000005002,3.085000000000001,3.0911567414157477
1.75,1,1,1,356.6125,28.6875,356.6,26.400000000000002,0.012499999999988631,2.287499999999998,2.287534152750509
1.8,1,1,1,356.63,28.69,356.6,27.200000000000003,0.029999999999972715,1.4899999999999984,1.4903019828209294
1.85,1,1,1,356.6475,28.692500000000003,356.6,28.0,0.0474999999999568,0.6925000000000026,0.6941271497355506
1.9000000000000001,1,1,1,356.665,28.695,356.6,28.700000000000003,0.06499999999999773,0.005000000000002558,0.06519202405202441
1.9500000000000002,1,1,1,356.6825,28.6975,356.6,28.700000000000003,0.08249999999998181,0.002500000000001279,0.08253787009607774
2.0,1,1,1,356.7,28.700000000000003,356.6,28.700000000000003,0.0999999999999659,0.0,0.0999999999999659
2.0500000000000003,1,1,1,356.7175,28.7025,356.6,28.700000000000003,0.11749999999994998,0.0024999999999977263,0.11752659273538152
2.1,1,1,1,356.735,28.705000000000002,356.6,28.700000000000003,0.1349999999999909,0.004999999999999005,0.13509256086105384
2.15,1,1,1,356.7525,28.707500000000003,356.6,28.700000000000003,0.152499999999975,0.007500000000000284,0.15268431484599973
2.2,0,0,1,356.77,28.71,356.6,28.700000000000003,0.16999999999995907,0.00999999999999801,0.17029386365922305
2.25,1,1,1,356.7875,28.712500000000002,356.6,28.700000000000003,0.1875,0.01249999999999929,0.1879162047296613
2.3000000000000003,1,1,1,356.805,28.715,356.6,28.700000000000003,0.20499999999998408,0.014999999999997016,0.20554804791092857
2.35,1,1,1,356.8225,28.7175,356.9,28.700000000000003,0.07749999999998636,0.017499999999998295,0.07945124291033984
2.4000000000000004,1,1,1,356.84,28.720000000000002,356.9,28.700000000000003,0.060000000000002274,0.019999999999999574,0.06324555320336961
2.45,1,1,1,356.8575,28.7225,356.9,28.700000000000003,0.042499999999961346,0.0224999999999973,0.048088460154142934
2.5,1,1,1,356.875,28.725,356.9,28.700000000000003,0.024999999999977263,0.02499999999999858,0.03535533905931029
2.5500000000000003,1,1,1,356.8925,28.727500000000003,356.9,28.700000000000003,0.007499999999993179,0.027499999999999858,0.028504385627476515
2.6,1,1,1,356.91,28.73,356.9,28.700000000000003,0.010000000000047748,0.029999999999997584,0.0316227766016966
2.6500000000000004,1,1,1,356.9275,28.7325,356.9,28.700000000000003,0.027500000000031832,0.03249999999999886,0.0425734659148357
